GO_ID	term_name	Ontology	term_size	foreground_size	overlap_size	gene_ratio	background_ratio	pvalue	overlap_genes	qvalue	log10_qvalue
GO:0015171	amino acid transmembrane transporter activity	molecular_function	50	4009	34	0.00848091793464704	0.00645577792123951	0.0145105631684719	23547628;23547645;23548098;23548823;23549105;23549615;23549871;23550295;23550723;23550819;23551257;23551444;23551717;23552144;23552752;23553638;23553666;23554575;23554860;23555046;23555089;23556005;23556019;23556043;23556256;23556311;23557284;23557303;23558105;23559156;23559194;23559504;23560369;23560700	0.215542753290156	0.666466573872502
GO:0003729	mRNA binding	molecular_function	67	4009	44	0.0109753055624844	0.00865074241446094	0.0145891383231329	23547860;23548024;23548310;23548478;23548519;23548570;23548577;23548608;23548899;23549059;23549373;23549489;23549497;23549584;23550012;23551389;23552115;23552605;23553015;23553029;23553166;23553206;23553319;23553487;23553831;23553906;23553964;23554011;23554324;23554411;23555424;23555668;23556506;23556683;23556890;23556919;23557198;23557675;23557711;23557819;23558721;23559588;23560083;23560464	0.215542753290156	0.666466573872502
GO:0000103	sulfate assimilation	biological_process	6	4009	6	0.00149663257670242	0.000774693350548741	0.0192000970953156	23548772;23549133;23549854;23554199;23556400;23556482	0.234497185857455	0.629862364777947
GO:0000467	exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	biological_process	6	4009	6	0.00149663257670242	0.000774693350548741	0.0192000970953156	23552688;23553193;23555576;23555639;23556886;23557759	0.234497185857455	0.629862364777947
GO:0005200	structural constituent of cytoskeleton	molecular_function	6	4009	6	0.00149663257670242	0.000774693350548741	0.0192000970953156	23547887;23548123;23553735;23554152;23556480;23556916	0.234497185857455	0.629862364777947
GO:0006120	mitochondrial electron transport, NADH to ubiquinone	biological_process	6	4009	6	0.00149663257670242	0.000774693350548741	0.0192000970953156	23547866;23554013;23554915;23555864;23556497;23558449	0.234497185857455	0.629862364777947
GO:0009982	pseudouridine synthase activity	molecular_function	6	4009	6	0.00149663257670242	0.000774693350548741	0.0192000970953156	23549998;23553712;23554295;23554379;23554409;23557719	0.234497185857455	0.629862364777947
GO:0015078	proton transmembrane transporter activity	molecular_function	6	4009	6	0.00149663257670242	0.000774693350548741	0.0192000970953156	23547863;23547918;23548138;23553192;23556383;23560148	0.234497185857455	0.629862364777947
GO:0016272	prefoldin complex	cellular_component	6	4009	6	0.00149663257670242	0.000774693350548741	0.0192000970953156	23548777;23548819;23553429;23554186;23557704;23557839	0.234497185857455	0.629862364777947
GO:0043248	proteasome assembly	biological_process	6	4009	6	0.00149663257670242	0.000774693350548741	0.0192000970953156	23547913;23549268;23551263;23552902;23553244;23556669	0.234497185857455	0.629862364777947
GO:0046933	proton-transporting ATP synthase activity, rotational mechanism	molecular_function	6	4009	6	0.00149663257670242	0.000774693350548741	0.0192000970953156	23547792;23547802;23551570;23553983;23558713;23559765	0.234497185857455	0.629862364777947
GO:0071028	nuclear mRNA surveillance	biological_process	6	4009	6	0.00149663257670242	0.000774693350548741	0.0192000970953156	23548543;23551535;23552688;23555576;23556319;23557759	0.234497185857455	0.629862364777947
