GO_ID	term_name	Ontology	term_size	foreground_size	overlap_size	gene_ratio	background_ratio	pvalue	overlap_genes	qvalue	log10_qvalue
GO:0008721	D-serine ammonia-lyase activity	molecular_function	5	151	1	0.00662251655629139	0.000645577792123951	0.0937777951874058	23550475	0.341066074532578	0.467161477238873
GO:0016042	lipid catabolic process	biological_process	5	151	1	0.00662251655629139	0.000645577792123951	0.0937777951874058	23553058	0.341066074532578	0.467161477238873
GO:0019369	arachidonate metabolic process	biological_process	5	151	1	0.00662251655629139	0.000645577792123951	0.0937777951874058	23550397	0.341066074532578	0.467161477238873
GO:0045493	xylan catabolic process	biological_process	5	151	1	0.00662251655629139	0.000645577792123951	0.0937777951874058	23558865	0.341066074532578	0.467161477238873
GO:0046512	sphingosine biosynthetic process	biological_process	5	151	1	0.00662251655629139	0.000645577792123951	0.0937777951874058	23560433	0.341066074532578	0.467161477238873
GO:0046556	alpha-L-arabinofuranosidase activity	molecular_function	5	151	1	0.00662251655629139	0.000645577792123951	0.0937777951874058	23554692	0.341066074532578	0.467161477238873
GO:0047499	obsolete calcium-independent phospholipase A2 activity	molecular_function	5	151	1	0.00662251655629139	0.000645577792123951	0.0937777951874058	23550397	0.341066074532578	0.467161477238873
GO:0070916	inositol phosphoceramide synthase complex	cellular_component	5	151	1	0.00662251655629139	0.000645577792123951	0.0937777951874058	23549061	0.341066074532578	0.467161477238873
GO:0000329	fungal-type vacuole membrane	cellular_component	89	151	4	0.0264900662251656	0.0114912846998063	0.0954632963522976	23547696;23554778;23555118;23560783	0.341066074532578	0.467161477238873
GO:0008017	microtubule binding	molecular_function	27	151	2	0.0132450331125828	0.00348612007746933	0.0965716501070475	23552833;23553060	0.341066074532578	0.467161477238873
GO:0000228	nuclear chromosome	cellular_component	6	151	1	0.00662251655629139	0.000774693350548741	0.111457323989305	23553100	0.341066074532578	0.467161477238873
GO:0004467	long-chain fatty acid-CoA ligase activity	molecular_function	6	151	1	0.00662251655629139	0.000774693350548741	0.111457323989305	23550678	0.341066074532578	0.467161477238873
GO:0004622	phosphatidylcholine lysophospholipase A1 activity	molecular_function	6	151	1	0.00662251655629139	0.000774693350548741	0.111457323989305	23558405	0.341066074532578	0.467161477238873
GO:0008496	mannan endo-1,6-alpha-mannosidase activity	molecular_function	6	151	1	0.00662251655629139	0.000774693350548741	0.111457323989305	23551008	0.341066074532578	0.467161477238873
GO:0009408	response to heat	biological_process	6	151	1	0.00662251655629139	0.000774693350548741	0.111457323989305	23548041	0.341066074532578	0.467161477238873
GO:0015123	acetate transmembrane transporter activity	molecular_function	6	151	1	0.00662251655629139	0.000774693350548741	0.111457323989305	23550311	0.341066074532578	0.467161477238873
GO:0016805	dipeptidase activity	molecular_function	6	151	1	0.00662251655629139	0.000774693350548741	0.111457323989305	23553737	0.341066074532578	0.467161477238873
GO:0051698	saccharopine oxidase activity	molecular_function	6	151	1	0.00662251655629139	0.000774693350548741	0.111457323989305	23550406	0.341066074532578	0.467161477238873
GO:0031177	phosphopantetheine binding	molecular_function	31	151	2	0.0132450331125828	0.0040025823111685	0.121763031865999	23551925;23555781	0.341066074532578	0.467161477238873
GO:0004174	electron-transferring-flavoprotein dehydrogenase activity	molecular_function	7	151	1	0.00662251655629139	0.000903808908973531	0.128794181991323	23550060	0.341066074532578	0.467161477238873
GO:0008198	ferrous iron binding	molecular_function	7	151	1	0.00662251655629139	0.000903808908973531	0.128794181991323	23560632	0.341066074532578	0.467161477238873
GO:0015174	basic amino acid transmembrane transporter activity	molecular_function	7	151	1	0.00662251655629139	0.000903808908973531	0.128794181991323	23554778	0.341066074532578	0.467161477238873
GO:0015802	basic amino acid transport	biological_process	7	151	1	0.00662251655629139	0.000903808908973531	0.128794181991323	23554778	0.341066074532578	0.467161477238873
GO:0016405	CoA-ligase activity	molecular_function	7	151	1	0.00662251655629139	0.000903808908973531	0.128794181991323	23560663	0.341066074532578	0.467161477238873
GO:0016829	lyase activity	molecular_function	7	151	1	0.00662251655629139	0.000903808908973531	0.128794181991323	23558005	0.341066074532578	0.467161477238873
GO:0032979	protein insertion into mitochondrial inner membrane from matrix	biological_process	7	151	1	0.00662251655629139	0.000903808908973531	0.128794181991323	23553043	0.341066074532578	0.467161477238873
GO:0042542	response to hydrogen peroxide	biological_process	7	151	1	0.00662251655629139	0.000903808908973531	0.128794181991323	23548041	0.341066074532578	0.467161477238873
GO:0005507	copper ion binding	molecular_function	34	151	2	0.0132450331125828	0.00438992898644287	0.141583737356953	23549710;23552351	0.363010310015099	0.440081040200581
GO:0004300	enoyl-CoA hydratase activity	molecular_function	8	151	1	0.00662251655629139	0.00103292446739832	0.145794967532717	23550564	0.363010310015099	0.440081040200581
GO:0052689	carboxylic ester hydrolase activity	molecular_function	8	151	1	0.00662251655629139	0.00103292446739832	0.145794967532717	23557979	0.363010310015099	0.440081040200581
GO:0004650	polygalacturonase activity	molecular_function	9	151	1	0.00662251655629139	0.00116204002582311	0.16246615273403	23557883	0.363010310015099	0.440081040200581
GO:0008033	tRNA processing	biological_process	9	151	1	0.00662251655629139	0.00116204002582311	0.16246615273403	23548706	0.363010310015099	0.440081040200581
GO:0008236	serine-type peptidase activity	molecular_function	9	151	1	0.00662251655629139	0.00116204002582311	0.16246615273403	23550764	0.363010310015099	0.440081040200581
GO:0008840	4-hydroxy-tetrahydrodipicolinate synthase activity	molecular_function	9	151	1	0.00662251655629139	0.00116204002582311	0.16246615273403	23550404	0.363010310015099	0.440081040200581
GO:0018107	peptidyl-threonine phosphorylation	biological_process	9	151	1	0.00662251655629139	0.00116204002582311	0.16246615273403	23554796	0.363010310015099	0.440081040200581
GO:0030259	obsolete lipid glycosylation	biological_process	9	151	1	0.00662251655629139	0.00116204002582311	0.16246615273403	23558389	0.363010310015099	0.440081040200581
GO:0046513	ceramide biosynthetic process	biological_process	9	151	1	0.00662251655629139	0.00116204002582311	0.16246615273403	23551137	0.363010310015099	0.440081040200581
GO:0000271	polysaccharide biosynthetic process	biological_process	10	151	1	0.00662251655629139	0.0012911555842479	0.178814085895504	23557003	0.381647974373986	0.418337038327674
GO:0016758	hexosyltransferase activity	molecular_function	10	151	1	0.00662251655629139	0.0012911555842479	0.178814085895504	23558389	0.381647974373986	0.418337038327674
GO:0034551	mitochondrial respiratory chain complex III assembly	biological_process	10	151	1	0.00662251655629139	0.0012911555842479	0.178814085895504	23553043	0.381647974373986	0.418337038327674
GO:0019748	secondary metabolic process	biological_process	11	151	1	0.00662251655629139	0.00142027114267269	0.194844993850226	23560663	0.386035804500237	0.413372413007657
GO:0005388	P-type calcium transporter activity	molecular_function	12	151	1	0.00662251655629139	0.00154938670109748	0.210564984272856	23555956	0.386035804500237	0.413372413007657
GO:0006749	glutathione metabolic process	biological_process	12	151	1	0.00662251655629139	0.00154938670109748	0.210564984272856	23549152	0.386035804500237	0.413372413007657
GO:0006807	obsolete nitrogen compound metabolic process	biological_process	12	151	1	0.00662251655629139	0.00154938670109748	0.210564984272856	23553611	0.386035804500237	0.413372413007657
GO:0008080	N-acetyltransferase activity	molecular_function	12	151	1	0.00662251655629139	0.00154938670109748	0.210564984272856	23550867	0.386035804500237	0.413372413007657
GO:0008115	sarcosine oxidase activity	molecular_function	12	151	1	0.00662251655629139	0.00154938670109748	0.210564984272856	23550406	0.386035804500237	0.413372413007657
GO:0009272	fungal-type cell wall biogenesis	biological_process	12	151	1	0.00662251655629139	0.00154938670109748	0.210564984272856	23551008	0.386035804500237	0.413372413007657
GO:0019441	obsolete L-tryptophan catabolic process to L-kynurenine	biological_process	12	151	1	0.00662251655629139	0.00154938670109748	0.210564984272856	23556006	0.386035804500237	0.413372413007657
GO:0030248	cellulose binding	molecular_function	12	151	1	0.00662251655629139	0.00154938670109748	0.210564984272856	23555041	0.386035804500237	0.413372413007657
GO:0030490	maturation of SSU-rRNA	biological_process	12	151	1	0.00662251655629139	0.00154938670109748	0.210564984272856	23548345	0.386035804500237	0.413372413007657
GO:0045490	pectin catabolic process	biological_process	12	151	1	0.00662251655629139	0.00154938670109748	0.210564984272856	23557883	0.386035804500237	0.413372413007657
GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups	molecular_function	46	151	2	0.0132450331125828	0.00593931568754035	0.225837640256419	23554661;23557003	0.403684781958349	0.39395762224212
GO:0044550	secondary metabolite biosynthetic process	biological_process	46	151	2	0.0132450331125828	0.00593931568754035	0.225837640256419	23551925;23555781	0.403684781958349	0.39395762224212
GO:0008194	UDP-glycosyltransferase activity	molecular_function	14	151	1	0.00662251655629139	0.00180761781794706	0.241096060976357	23558389	0.425539378363027	0.37106024518112
GO:0140359	ABC-type transporter activity	molecular_function	49	151	2	0.0132450331125828	0.00632666236281472	0.247560293378864	23549534;23559516	0.425539378363027	0.37106024518112
GO:0000287	magnesium ion binding	molecular_function	50	151	2	0.0132450331125828	0.00645577792123951	0.254820935208969	23550475;23556301	0.425539378363027	0.37106024518112
GO:0004029	aldehyde dehydrogenase (NAD+) activity	molecular_function	15	151	1	0.00662251655629139	0.00193673337637185	0.255918786987555	23558371	0.425539378363027	0.37106024518112
GO:0005811	lipid droplet	cellular_component	15	151	1	0.00662251655629139	0.00193673337637185	0.255918786987555	23550678	0.425539378363027	0.37106024518112
GO:0016052	carbohydrate catabolic process	biological_process	15	151	1	0.00662251655629139	0.00193673337637185	0.255918786987555	23551008	0.425539378363027	0.37106024518112
GO:0003824	catalytic activity	molecular_function	93	151	3	0.0198675496688742	0.0120077469335055	0.272061247536509	23547620;23553611;23557310	0.447181131008284	0.349516529969281
GO:0005975	carbohydrate metabolic process	biological_process	181	151	5	0.033112582781457	0.023369916074887	0.277999744310595	23555041;23555783;23557966;23558302;23558389	0.447396530067919	0.349307388541131
GO:0006635	fatty acid beta-oxidation	biological_process	17	151	1	0.00662251655629139	0.00219496449322143	0.284706882770494	23550564	0.447396530067919	0.349307388541131
