term_id	overlap	term_size	set_size	bg_size	pvalue	gene_ratio	bg_ratio	overlap_genes	padj	term_name
fgr03040	56	96	5291	10357	0.0924298586506825	0.0105840105840106	0.00926909336680506	FGSG_00169,FGSG_00188,FGSG_00358,FGSG_00360,FGSG_00458,FGSG_00466,FGSG_00536,FGSG_00757,FGSG_00884,FGSG_00921,FGSG_01082,FGSG_01187,FGSG_01292,FGSG_01381,FGSG_02533,FGSG_02536,FGSG_02648,FGSG_02662,FGSG_02706,FGSG_02746,FGSG_04265,FGSG_04286,FGSG_04320,FGSG_04914,FGSG_05217,FGSG_05305,FGSG_05320,FGSG_05488,FGSG_05508,FGSG_05513,FGSG_05857,FGSG_05858,FGSG_06116,FGSG_06411,FGSG_06746,FGSG_06819,FGSG_06855,FGSG_06860,FGSG_06996,FGSG_07018,FGSG_07049,FGSG_07328,FGSG_07391,FGSG_08663,FGSG_08777,FGSG_08814,FGSG_09419,FGSG_09907,FGSG_10001,FGSG_10072,FGSG_10088,FGSG_11636,FGSG_11793,FGSG_12193,FGSG_12776,FGSG_12846	0.999999998058643	Spliceosome - Fusarium graminearum
fgr00920	13	19	5291	10357	0.0989152042411935	0.00245700245700246	0.00183450806218017	FGSG_00903,FGSG_01417,FGSG_01508,FGSG_01708,FGSG_02482,FGSG_02880,FGSG_05658,FGSG_07103,FGSG_07500,FGSG_08463,FGSG_08528,FGSG_08875,FGSG_09532	0.999999998058643	Sulfur metabolism - Fusarium graminearum
fgr00750	7	9	5291	10357	0.100908427904364	0.00132300132300132	0.000868977503137974	FGSG_00427,FGSG_01053,FGSG_05035,FGSG_05036,FGSG_05221,FGSG_05713,FGSG_09639	0.999999998058643	Vitamin B6 metabolism - Fusarium graminearum
fgr01240	80	142	5291	10357	0.11968169069492	0.0151200151200151	0.0137105339383992	FGSG_00049,FGSG_00109,FGSG_00278,FGSG_00375,FGSG_00524,FGSG_00685,FGSG_01053,FGSG_01131,FGSG_01361,FGSG_01395,FGSG_01672,FGSG_01759,FGSG_02160,FGSG_02273,FGSG_02392,FGSG_02454,FGSG_02657,FGSG_03438,FGSG_03777,FGSG_03816,FGSG_04045,FGSG_04194,FGSG_04232,FGSG_04481,FGSG_04568,FGSG_04828,FGSG_04829,FGSG_05035,FGSG_05036,FGSG_05187,FGSG_05221,FGSG_05316,FGSG_05831,FGSG_05972,FGSG_06001,FGSG_06164,FGSG_06290,FGSG_06387,FGSG_07058,FGSG_07113,FGSG_07135,FGSG_07210,FGSG_07226,FGSG_07264,FGSG_07266,FGSG_07470,FGSG_07897,FGSG_08350,FGSG_08453,FGSG_08581,FGSG_08627,FGSG_08803,FGSG_08977,FGSG_09040,FGSG_09048,FGSG_09049,FGSG_09169,FGSG_09185,FGSG_09239,FGSG_09312,FGSG_09444,FGSG_09448,FGSG_09512,FGSG_09549,FGSG_09577,FGSG_09639,FGSG_09710,FGSG_09844,FGSG_09918,FGSG_09991,FGSG_10339,FGSG_10410,FGSG_10732,FGSG_10737,FGSG_10739,FGSG_11897,FGSG_12108,FGSG_12759,FGSG_13064,FGSG_13280	0.999999998058643	Biosynthesis of cofactors - Fusarium graminearum
fgr04820	5	6	5291	10357	0.119823551348698	0.000945000945000945	0.000579318335425316	FGSG_01226,FGSG_01346,FGSG_04512,FGSG_08621,FGSG_08719	0.999999998058643	Cytoskeleton in muscle cells - Fusarium graminearum
fgr00310	23	38	5291	10357	0.157772534818196	0.00434700434700435	0.00366901612436034	FGSG_01759,FGSG_02160,FGSG_02273,FGSG_02392,FGSG_03071,FGSG_04194,FGSG_04196,FGSG_05831,FGSG_05953,FGSG_06105,FGSG_06536,FGSG_06752,FGSG_07445,FGSG_07883,FGSG_07970,FGSG_08428,FGSG_09321,FGSG_09844,FGSG_10925,FGSG_10947,FGSG_11295,FGSG_11843,FGSG_12373	0.999999998058643	Lysine degradation - Fusarium graminearum
fgr00380	29	49	5291	10357	0.160284819342895	0.00548100548100548	0.00473109973930675	FGSG_01395,FGSG_01759,FGSG_02160,FGSG_02273,FGSG_02392,FGSG_02657,FGSG_02881,FGSG_02974,FGSG_04022,FGSG_04194,FGSG_04828,FGSG_04829,FGSG_05831,FGSG_06480,FGSG_06596,FGSG_07058,FGSG_07135,FGSG_07505,FGSG_07596,FGSG_07970,FGSG_08078,FGSG_09040,FGSG_09321,FGSG_09844,FGSG_10318,FGSG_10947,FGSG_11295,FGSG_12369,FGSG_13802	0.999999998058643	Tryptophan metabolism - Fusarium graminearum
fgr00780	7	10	5291	10357	0.19015782716304	0.00132300132300132	0.000965530559042194	FGSG_00278,FGSG_03438,FGSG_04045,FGSG_07226,FGSG_09048,FGSG_09049,FGSG_09169	0.999999998058643	Biotin metabolism - Fusarium graminearum
fgr04122	7	10	5291	10357	0.19015782716304	0.00132300132300132	0.000965530559042194	FGSG_01508,FGSG_05028,FGSG_05415,FGSG_07339,FGSG_08479,FGSG_08581,FGSG_11921	0.999999998058643	Sulfur relay system - Fusarium graminearum
fgr00280	28	48	5291	10357	0.194521101821565	0.00529200529200529	0.00463454668340253	FGSG_00049,FGSG_00109,FGSG_00287,FGSG_00490,FGSG_00638,FGSG_01759,FGSG_02146,FGSG_02160,FGSG_02273,FGSG_02392,FGSG_04194,FGSG_05554,FGSG_05831,FGSG_06084,FGSG_06751,FGSG_07019,FGSG_08509,FGSG_08510,FGSG_08622,FGSG_09240,FGSG_09266,FGSG_09321,FGSG_09512,FGSG_09844,FGSG_11295,FGSG_11884,FGSG_13398,FGSG_13802	0.999999998058643	Valine, leucine and isoleucine degradation - Fusarium graminearum
