term_id	overlap	term_size	set_size	bg_size	pvalue	gene_ratio	bg_ratio	overlap_genes	padj	term_name
fgr00541	2	11	780	10357	0.198706314694992	0.00256410256410256	0.00106208361494641	FGSG_00872,FGSG_00926	0.857160419003371	Biosynthesis of various nucleotide sugars - Fusarium graminearum
fgr00520	5	44	780	10357	0.234491931318314	0.00641025641025641	0.00424833445978565	FGSG_00872,FGSG_03014,FGSG_05668,FGSG_05997,FGSG_13188	0.857160419003371	Amino sugar and nucleotide sugar metabolism - Fusarium graminearum
fgr00561	4	33	780	10357	0.234566110116806	0.00512820512820513	0.00318625084483924	FGSG_02296,FGSG_06642,FGSG_06792,FGSG_13299	0.857160419003371	Glycerolipid metabolism - Fusarium graminearum
fgr00650	3	23	780	10357	0.248189508391591	0.00384615384615385	0.00222072028579705	FGSG_04103,FGSG_06282,FGSG_13111	0.857160419003371	Butanoate metabolism - Fusarium graminearum
fgr00071	4	34	780	10357	0.251340219357756	0.00512820512820513	0.00328280390074346	FGSG_01419,FGSG_02296,FGSG_09661,FGSG_13111	0.857160419003371	Fatty acid degradation - Fusarium graminearum
fgr00190	8	80	780	10357	0.253424696695078	0.0102564102564103	0.00772424447233755	FGSG_00376,FGSG_00743,FGSG_01152,FGSG_05610,FGSG_06268,FGSG_09012,FGSG_10002,FGSG_13136	0.857160419003371	Oxidative phosphorylation - Fusarium graminearum
fgr03082	4	35	780	10357	0.268354660369196	0.00512820512820513	0.00337935695664768	FGSG_01182,FGSG_04108,FGSG_10068,FGSG_10724	0.857160419003371	ATP-dependent chromatin remodeling - Fusarium graminearum
fgr00564	5	47	780	10357	0.278221960639769	0.00641025641025641	0.00453799362749831	FGSG_02247,FGSG_02593,FGSG_06642,FGSG_07566,FGSG_13299	0.857160419003371	Glycerophospholipid metabolism - Fusarium graminearum
fgr00030	3	25	780	10357	0.290159769327014	0.00384615384615385	0.00241382639760548	FGSG_04261,FGSG_05114,FGSG_08044	0.857160419003371	Pentose phosphate pathway - Fusarium graminearum
fgr00280	5	48	780	10357	0.293156911075394	0.00641025641025641	0.00463454668340253	FGSG_02296,FGSG_04103,FGSG_05284,FGSG_09661,FGSG_13111	0.857160419003371	Valine, leucine and isoleucine degradation - Fusarium graminearum
fgr00330	5	48	780	10357	0.293156911075394	0.00641025641025641	0.00463454668340253	FGSG_01813,FGSG_02296,FGSG_03761,FGSG_07885,FGSG_09739	0.857160419003371	Arginine and proline metabolism - Fusarium graminearum
fgr00010	5	49	780	10357	0.308224749499358	0.00641025641025641	0.00473109973930675	FGSG_01829,FGSG_02296,FGSG_03014,FGSG_08044,FGSG_13188	0.857160419003371	Glycolysis / Gluconeogenesis - Fusarium graminearum
fgr00310	4	38	780	10357	0.320403298985306	0.00512820512820513	0.00366901612436034	FGSG_00346,FGSG_02296,FGSG_02778,FGSG_13111	0.857160419003371	Lysine degradation - Fusarium graminearum
fgr00051	3	27	780	10357	0.332574597227008	0.00384615384615385	0.00260693250941392	FGSG_03014,FGSG_08044,FGSG_13188	0.857160419003371	Fructose and mannose metabolism - Fusarium graminearum
fgr03020	3	27	780	10357	0.332574597227008	0.00384615384615385	0.00260693250941392	FGSG_00645,FGSG_06818,FGSG_10839	0.857160419003371	RNA polymerase - Fusarium graminearum
fgr03060	3	28	780	10357	0.353775445089528	0.00384615384615385	0.00270348556531814	FGSG_05153,FGSG_06156,FGSG_06800	0.857160419003371	Protein export - Fusarium graminearum
fgr03410	3	28	780	10357	0.353775445089528	0.00384615384615385	0.00270348556531814	FGSG_01182,FGSG_10201,FGSG_10482	0.857160419003371	Base excision repair - Fusarium graminearum
fgr00640	3	29	780	10357	0.374889611945796	0.00384615384615385	0.00280003862122236	FGSG_00176,FGSG_05284,FGSG_13111	0.857160419003371	Propanoate metabolism - Fusarium graminearum
fgr00470	1	6	780	10357	0.374939837903073	0.00128205128205128	0.000579318335425316	FGSG_02308	0.857160419003371	D-Amino acid metabolism - Fusarium graminearum
fgr00660	1	6	780	10357	0.374939837903073	0.00128205128205128	0.000579318335425316	FGSG_06282	0.857160419003371	C5-Branched dibasic acid metabolism - Fusarium graminearum
fgr00620	5	54	780	10357	0.384631879668122	0.00641025641025641	0.00521386501882785	FGSG_00805,FGSG_02296,FGSG_03993,FGSG_09482,FGSG_13072	0.857160419003371	Pyruvate metabolism - Fusarium graminearum
fgr00790	2	18	780	10357	0.39764825382589	0.00256410256410256	0.00173795500627595	FGSG_09831,FGSG_09926	0.857160419003371	Folate biosynthesis - Fusarium graminearum
fgr00999	2	18	780	10357	0.39764825382589	0.00256410256410256	0.00173795500627595	FGSG_11559,FGSG_12586	0.857160419003371	Biosynthesis of various plant secondary metabolites - Fusarium graminearum
fgr00630	4	43	780	10357	0.408100609457826	0.00512820512820513	0.00415178140388143	FGSG_00176,FGSG_01813,FGSG_02352,FGSG_06554	0.857160419003371	Glyoxylate and dicarboxylate metabolism - Fusarium graminearum
fgr00480	3	31	780	10357	0.416641068026122	0.00384615384615385	0.0029931447330308	FGSG_02000,FGSG_07224,FGSG_10036	0.857160419003371	Glutathione metabolism - Fusarium graminearum
fgr00513	3	31	780	10357	0.416641068026122	0.00384615384615385	0.0029931447330308	FGSG_00499,FGSG_09869,FGSG_09957	0.857160419003371	Various types of N-glycan biosynthesis - Fusarium graminearum
fgr03030	3	31	780	10357	0.416641068026122	0.00384615384615385	0.0029931447330308	FGSG_01182,FGSG_01839,FGSG_05421	0.857160419003371	DNA replication - Fusarium graminearum
fgr01320	1	7	780	10357	0.422041270270535	0.00128205128205128	0.000675871391329536	FGSG_01329	0.857160419003371	Sulfur cycle - Fusarium graminearum
fgr00340	2	19	780	10357	0.424648280974147	0.00256410256410256	0.00183450806218017	FGSG_02296,FGSG_02467	0.857160419003371	Histidine metabolism - Fusarium graminearum
fgr00710	2	19	780	10357	0.424648280974147	0.00256410256410256	0.00183450806218017	FGSG_08044,FGSG_09739	0.857160419003371	Carbon fixation by Calvin cycle - Fusarium graminearum
fgr00910	2	19	780	10357	0.424648280974147	0.00256410256410256	0.00183450806218017	FGSG_01947,FGSG_12180	0.857160419003371	Nitrogen metabolism - Fusarium graminearum
fgr03013	5	60	780	10357	0.475522547172599	0.00641025641025641	0.00579318335425316	FGSG_00562,FGSG_01062,FGSG_01463,FGSG_06379,FGSG_10280	0.905534264489071	Nucleocytoplasmic transport - Fusarium graminearum
fgr04142	6	75	780	10357	0.500973451894428	0.00769230769230769	0.00724147919281645	FGSG_00807,FGSG_01152,FGSG_01552,FGSG_06007,FGSG_10002,FGSG_10343	0.905534264489071	Lysosome biogenesis - Fusarium graminearum
fgr00511	1	9	780	10357	0.505875277441854	0.00128205128205128	0.000868977503137974	FGSG_00807	0.905534264489071	Other glycan degradation - Fusarium graminearum
fgr04081	1	9	780	10357	0.505875277441854	0.00128205128205128	0.000868977503137974	FGSG_01064	0.905534264489071	Hormone signaling - Fusarium graminearum
fgr00380	4	49	780	10357	0.509783841168508	0.00512820512820513	0.00473109973930675	FGSG_02296,FGSG_04131,FGSG_06554,FGSG_13111	0.905534264489071	Tryptophan metabolism - Fusarium graminearum
fgr00062	1	10	780	10357	0.543120859544226	0.00128205128205128	0.000965530559042194	FGSG_13111	0.905534264489071	Fatty acid elongation - Fusarium graminearum
fgr03083	1	10	780	10357	0.543120859544226	0.00128205128205128	0.000965530559042194	FGSG_07382	0.905534264489071	Polycomb repressive complex - Fusarium graminearum
fgr03450	1	10	780	10357	0.543120859544226	0.00128205128205128	0.000965530559042194	FGSG_11814	0.905534264489071	Non-homologous end-joining - Fusarium graminearum
fgr04146	5	65	780	10357	0.547713363904255	0.00641025641025641	0.00627594863377426	FGSG_01419,FGSG_06554,FGSG_06942,FGSG_07224,FGSG_09263	0.905534264489071	Peroxisome - Fusarium graminearum
fgr00220	2	24	780	10357	0.549027349482878	0.00256410256410256	0.00231727334170126	FGSG_06281,FGSG_09739	0.905534264489071	Arginine biosynthesis - Fusarium graminearum
fgr00600	2	24	780	10357	0.549027349482878	0.00256410256410256	0.00231727334170126	FGSG_01057,FGSG_02522	0.905534264489071	Sphingolipid metabolism - Fusarium graminearum
fgr00970	3	39	780	10357	0.571377067966799	0.00384615384615385	0.00376556918026456	FGSG_01333,FGSG_05963,FGSG_06576	0.905534264489071	Aminoacyl-tRNA biosynthesis - Fusarium graminearum
fgr00670	2	25	780	10357	0.571537573844257	0.00256410256410256	0.00241382639760548	FGSG_00417,FGSG_09214	0.905534264489071	One carbon pool by folate - Fusarium graminearum
fgr00230	4	54	780	10357	0.588039090063668	0.00512820512820513	0.00521386501882785	FGSG_01329,FGSG_02506,FGSG_04126,FGSG_04261	0.905534264489071	Purine metabolism - Fusarium graminearum
fgr01212	3	40	780	10357	0.588878389714425	0.00384615384615385	0.00386212223616877	FGSG_01419,FGSG_09661,FGSG_13111	0.905534264489071	Fatty acid metabolism - Fusarium graminearum
fgr04111	6	83	780	10357	0.602028829434686	0.00769230769230769	0.00801390364005021	FGSG_00565,FGSG_03132,FGSG_04944,FGSG_06311,FGSG_07951,FGSG_12275	0.905534264489071	Cell cycle - yeast - Fusarium graminearum
fgr00565	1	12	780	10357	0.609410506089585	0.00128205128205128	0.00115863667085063	FGSG_02247	0.905534264489071	Ether lipid metabolism - Fusarium graminearum
fgr04144	5	71	780	10357	0.627492056537594	0.00641025641025641	0.00685526696919958	FGSG_01552,FGSG_04327,FGSG_07054,FGSG_08545,FGSG_09712	0.905534264489071	Endocytosis - Fusarium graminearum
fgr00350	3	43	780	10357	0.638551047853056	0.00384615384615385	0.00415178140388143	FGSG_01221,FGSG_02347,FGSG_09739	0.905534264489071	Tyrosine metabolism - Fusarium graminearum
fgr00730	1	13	780	10357	0.638860463097814	0.00128205128205128	0.00125518972675485	FGSG_04128	0.905534264489071	Thiamine metabolism - Fusarium graminearum
fgr00740	1	13	780	10357	0.638860463097814	0.00128205128205128	0.00125518972675485	FGSG_01164	0.905534264489071	Riboflavin metabolism - Fusarium graminearum
fgr05100	1	14	780	10357	0.666092562748211	0.00128205128205128	0.00135174278265907	FGSG_07054	0.905534264489071	Bacterial invasion of epithelial cells - Fusarium graminearum
fgr00460	2	31	780	10357	0.689272050766213	0.00256410256410256	0.0029931447330308	FGSG_11559,FGSG_12586	0.905534264489071	Cyanoamino acid metabolism - Fusarium graminearum
fgr03250	1	15	780	10357	0.691273632172594	0.00128205128205128	0.00144829583856329	FGSG_08545	0.905534264489071	Viral life cycle - HIV-1 - Fusarium graminearum
fgr00040	2	32	780	10357	0.706078046138428	0.00256410256410256	0.00308969778893502	FGSG_00320,FGSG_05130	0.905534264489071	Pentose and glucuronate interconversions - Fusarium graminearum
fgr04130	1	16	780	10357	0.714557964691002	0.00128205128205128	0.00154484889446751	FGSG_09928	0.905534264489071	SNARE interactions in vesicular transport - Fusarium graminearum
fgr04113	4	65	780	10357	0.731653673066476	0.00512820512820513	0.00627594863377426	FGSG_03132,FGSG_04944,FGSG_09897,FGSG_12275	0.905534264489071	Meiosis - yeast - Fusarium graminearum
fgr00785	1	17	780	10357	0.736088260362699	0.00128205128205128	0.00164140195037173	FGSG_01642	0.905534264489071	Lipoic acid metabolism - Fusarium graminearum
fgr04139	2	34	780	10357	0.737414579638786	0.00256410256410256	0.00328280390074346	FGSG_08691,FGSG_10313	0.905534264489071	Mitophagy - yeast - Fusarium graminearum
fgr03040	6	96	780	10357	0.739321694039069	0.00769230769230769	0.00926909336680506	FGSG_00468,FGSG_01062,FGSG_06739,FGSG_08430,FGSG_10137,FGSG_13556	0.905534264489071	Spliceosome - Fusarium graminearum
fgr03420	3	51	780	10357	0.749710118601218	0.00384615384615385	0.00492420585111519	FGSG_01182,FGSG_06818,FGSG_09166	0.905534264489071	Nucleotide excision repair - Fusarium graminearum
fgr01240	9	142	780	10357	0.751663386053705	0.0115384615384615	0.0137105339383992	FGSG_01164,FGSG_01642,FGSG_02296,FGSG_02539,FGSG_04128,FGSG_04131,FGSG_04187,FGSG_09926,FGSG_10036	0.905534264489071	Biosynthesis of cofactors - Fusarium graminearum
fgr00053	1	18	780	10357	0.755996496041335	0.00128205128205128	0.00173795500627595	FGSG_02296	0.905534264489071	Ascorbate and aldarate metabolism - Fusarium graminearum
fgr00061	1	18	780	10357	0.755996496041335	0.00128205128205128	0.00173795500627595	FGSG_01419	0.905534264489071	Fatty acid biosynthesis - Fusarium graminearum
fgr00290	1	18	780	10357	0.755996496041335	0.00128205128205128	0.00173795500627595	FGSG_06282	0.905534264489071	Valine, leucine and isoleucine biosynthesis - Fusarium graminearum
fgr03440	1	18	780	10357	0.755996496041335	0.00128205128205128	0.00173795500627595	FGSG_11814	0.905534264489071	Homologous recombination - Fusarium graminearum
fgr04981	1	18	780	10357	0.755996496041335	0.00128205128205128	0.00173795500627595	FGSG_09214	0.905534264489071	Folate transport and metabolism - Fusarium graminearum
fgr00920	1	19	780	10357	0.774404730211734	0.00128205128205128	0.00183450806218017	FGSG_01329	0.917501256446511	Sulfur metabolism - Fusarium graminearum
fgr00260	3	54	780	10357	0.783649203717325	0.00384615384615385	0.00521386501882785	FGSG_02308,FGSG_08498,FGSG_09284	0.9184705720988	Glycine, serine and threonine metabolism - Fusarium graminearum
fgr04519	1	22	780	10357	0.821716480971536	0.00128205128205128	0.00212416722989283	FGSG_07054	0.938492068638198	Cadherin signaling - Fusarium graminearum
fgr00680	1	23	780	10357	0.835171840898213	0.00128205128205128	0.00222072028579705	FGSG_08044	0.938492068638198	Methane metabolism - Fusarium graminearum
fgr03460	1	23	780	10357	0.835171840898213	0.00128205128205128	0.00222072028579705	FGSG_08898	0.938492068638198	Fanconi anemia pathway - Fusarium graminearum
fgr04070	1	23	780	10357	0.835171840898213	0.00128205128205128	0.00222072028579705	FGSG_01161	0.938492068638198	Phosphatidylinositol signaling system - Fusarium graminearum
fgr04517	1	26	780	10357	0.86975188325072	0.00128205128205128	0.0025103794535097	FGSG_07054	0.955891407843889	IgSF CAM signaling - Fusarium graminearum
fgr00360	1	28	780	10357	0.888678003604963	0.00128205128205128	0.00270348556531814	FGSG_09739	0.955891407843889	Phenylalanine metabolism - Fusarium graminearum
fgr03015	2	49	780	10357	0.892930041195807	0.00256410256410256	0.00473109973930675	FGSG_00370,FGSG_01463	0.955891407843889	mRNA surveillance pathway - Fusarium graminearum
fgr00562	1	29	780	10357	0.897084544140168	0.00128205128205128	0.00280003862122236	FGSG_01161	0.955891407843889	Inositol phosphate metabolism - Fusarium graminearum
fgr02010	1	30	780	10357	0.904857012727568	0.00128205128205128	0.00289659167712658	FGSG_03323	0.955891407843889	ABC transporters - Fusarium graminearum
fgr04138	3	71	780	10357	0.911128026467225	0.00384615384615385	0.00685526696919958	FGSG_07054,FGSG_09897,FGSG_10313	0.955891407843889	Autophagy - yeast - Fusarium graminearum
fgr00240	1	31	780	10357	0.91204317812628	0.00128205128205128	0.0029931447330308	FGSG_00409	0.955891407843889	Pyrimidine metabolism - Fusarium graminearum
fgr04120	2	56	780	10357	0.931187177539167	0.00256410256410256	0.00540697113063628	FGSG_06615,FGSG_10117	0.966660974778755	Ubiquitin mediated proteolysis - Fusarium graminearum
fgr00250	1	38	780	10357	0.949251583632848	0.00128205128205128	0.00366901612436034	FGSG_09739	0.974514993089343	Alanine, aspartate and glutamate metabolism - Fusarium graminearum
fgr01232	1	40	780	10357	0.956633984041832	0.00128205128205128	0.00386212223616877	FGSG_00409	0.974514993089343	Nucleotide metabolism - Fusarium graminearum
fgr03018	1	48	780	10357	0.976883616299557	0.00128205128205128	0.00463454668340253	FGSG_09810	0.977102924095702	RNA degradation - Fusarium graminearum
fgr03008	5	134	780	10357	0.977102924095702	0.00641025641025641	0.0129381094911654	FGSG_01167,FGSG_06340,FGSG_07394,FGSG_09929,FGSG_10882	0.977102924095702	Ribosome biogenesis in eukaryotes - Fusarium graminearum
