term_id	overlap	term_size	set_size	bg_size	pvalue	gene_ratio	bg_ratio	overlap_genes	padj	term_name
fgr00513	1	31	494	10357	0.780695176789042	0.00202429149797571	0.0029931447330308	FGSG_01283	0.999955568471138	Various types of N-glycan biosynthesis - Fusarium graminearum
fgr03013	2	60	494	10357	0.787504869476354	0.00404858299595142	0.00579318335425316	FGSG_09454,FGSG_09930	0.999955568471138	Nucleocytoplasmic transport - Fusarium graminearum
fgr03022	1	32	494	10357	0.791186807882032	0.00202429149797571	0.00308969778893502	FGSG_07423	0.999955568471138	Basal transcription factors - Fusarium graminearum
fgr00071	1	34	494	10357	0.810691074620302	0.00202429149797571	0.00328280390074346	FGSG_08066	0.999955568471138	Fatty acid degradation - Fusarium graminearum
fgr04139	1	34	494	10357	0.810691074620302	0.00202429149797571	0.00328280390074346	FGSG_03284	0.999955568471138	Mitophagy - yeast - Fusarium graminearum
fgr04113	2	65	494	10357	0.823348607848445	0.00404858299595142	0.00627594863377426	FGSG_00852,FGSG_06231	0.999955568471138	Meiosis - yeast - Fusarium graminearum
fgr04146	2	65	494	10357	0.823348607848445	0.00404858299595142	0.00627594863377426	FGSG_03154,FGSG_05695	0.999955568471138	Peroxisome - Fusarium graminearum
fgr00310	1	38	494	10357	0.844413456908328	0.00202429149797571	0.00366901612436034	FGSG_03154	0.999955568471138	Lysine degradation - Fusarium graminearum
fgr01230	4	123	494	10357	0.844728854370867	0.00809716599190283	0.011876025876219	FGSG_01939,FGSG_06055,FGSG_07075,FGSG_10671	0.999955568471138	Biosynthesis of amino acids - Fusarium graminearum
fgr01110	17	451	494	10357	0.873608456188987	0.034412955465587	0.0435454282128029	FGSG_00629,FGSG_00866,FGSG_01939,FGSG_02279,FGSG_03066,FGSG_03139,FGSG_03410,FGSG_05695,FGSG_06055,FGSG_06606,FGSG_06619,FGSG_06784,FGSG_08066,FGSG_08352,FGSG_09311,FGSG_09722,FGSG_10671	0.999955568471138	Biosynthesis of secondary metabolites - Fusarium graminearum
fgr04142	2	75	494	10357	0.879179233479773	0.00404858299595142	0.00724147919281645	FGSG_00363,FGSG_01283	0.999955568471138	Lysosome biogenesis - Fusarium graminearum
fgr03008	4	134	494	10357	0.887992173225316	0.00809716599190283	0.0129381094911654	FGSG_02570,FGSG_03284,FGSG_06799,FGSG_20048	0.999955568471138	Ribosome biogenesis in eukaryotes - Fusarium graminearum
fgr01100	43	1068	494	10357	0.901957388058816	0.0870445344129555	0.103118663705706	FGSG_00493,FGSG_00629,FGSG_00866,FGSG_01283,FGSG_01294,FGSG_01939,FGSG_02279,FGSG_02941,FGSG_03066,FGSG_03127,FGSG_03139,FGSG_03154,FGSG_03410,FGSG_03604,FGSG_03647,FGSG_03667,FGSG_04343,FGSG_05060,FGSG_05308,FGSG_05323,FGSG_05328,FGSG_05591,FGSG_05695,FGSG_05784,FGSG_06055,FGSG_06606,FGSG_06619,FGSG_06784,FGSG_07075,FGSG_07150,FGSG_08066,FGSG_08352,FGSG_08402,FGSG_08805,FGSG_09118,FGSG_09291,FGSG_09311,FGSG_09643,FGSG_09722,FGSG_10099,FGSG_10374,FGSG_10671,FGSG_11337	0.999955568471138	Metabolic pathways - Fusarium graminearum
fgr00330	1	48	494	10357	0.904758503237156	0.00202429149797571	0.00463454668340253	FGSG_03647	0.999955568471138	Arginine and proline metabolism - Fusarium graminearum
