term_id	overlap	term_size	set_size	bg_size	pvalue	gene_ratio	bg_ratio	overlap_genes	padj	term_name
fgr00650	1	23	540	10357	0.708561912072213	0.00185185185185185	0.00222072028579705	FGSG_03244	0.999982968109716	Butanoate metabolism - Fusarium graminearum
fgr00680	1	23	540	10357	0.708561912072213	0.00185185185185185	0.00222072028579705	FGSG_06055	0.999982968109716	Methane metabolism - Fusarium graminearum
fgr03460	1	23	540	10357	0.708561912072213	0.00185185185185185	0.00222072028579705	FGSG_00363	0.999982968109716	Fanconi anemia pathway - Fusarium graminearum
fgr04070	1	23	540	10357	0.708561912072213	0.00185185185185185	0.00222072028579705	FGSG_05060	0.999982968109716	Phosphatidylinositol signaling system - Fusarium graminearum
fgr00564	2	47	540	10357	0.711262045809954	0.0037037037037037	0.00453799362749831	FGSG_00866,FGSG_05394	0.999982968109716	Glycerophospholipid metabolism - Fusarium graminearum
fgr00330	2	48	540	10357	0.722161077316807	0.0037037037037037	0.00463454668340253	FGSG_03069,FGSG_03647	0.999982968109716	Arginine and proline metabolism - Fusarium graminearum
fgr00220	1	24	540	10357	0.723790919956963	0.00185185185185185	0.00231727334170126	FGSG_01939	0.999982968109716	Arginine biosynthesis - Fusarium graminearum
fgr00380	2	49	540	10357	0.732711108933399	0.0037037037037037	0.00473109973930675	FGSG_03244,FGSG_05695	0.999982968109716	Tryptophan metabolism - Fusarium graminearum
fgr01210	2	49	540	10357	0.732711108933399	0.0037037037037037	0.00473109973930675	FGSG_01939,FGSG_10671	0.999982968109716	2-Oxocarboxylic acid metabolism - Fusarium graminearum
fgr00030	1	25	540	10357	0.738225537514617	0.00185185185185185	0.00241382639760548	FGSG_11337	0.999982968109716	Pentose phosphate pathway - Fusarium graminearum
fgr00670	1	25	540	10357	0.738225537514617	0.00185185185185185	0.00241382639760548	FGSG_08352	0.999982968109716	One carbon pool by folate - Fusarium graminearum
fgr04148	1	25	540	10357	0.738225537514617	0.00185185185185185	0.00241382639760548	FGSG_01265	0.999982968109716	Efferocytosis - Fusarium graminearum
fgr03420	2	51	540	10357	0.752791178498648	0.0037037037037037	0.00492420585111519	FGSG_01666,FGSG_07423	0.999982968109716	Nucleotide excision repair - Fusarium graminearum
