context	contrast_id	gene_id	n_dmrs	best_region	max_abs_diff	mean_abs_diff	total_priority_score	priority_rank
CpG	C3_DoubleMutant_PN_vs_WT_PN	FGSG_20818	1	promoter	0.153531884688849	0.153531884688849	3032.42889022986	1
CpG	C3_DoubleMutant_PN_vs_WT_PN	FGSG_20819	1	promoter	0.153531884688849	0.153531884688849	3032.42889022986	2
CpG	C3_DoubleMutant_PN_vs_WT_PN	FGSG_20820	1	promoter	0.153531884688849	0.153531884688849	3032.42889022986	3
CpG	C3_DoubleMutant_PN_vs_WT_PN	FGSG_20821	1	promoter	0.153531884688849	0.153531884688849	3032.42889022986	4
