GO_ID	term_name	Ontology	term_size	foreground_size	overlap_size	gene_ratio	background_ratio	pvalue	overlap_genes	qvalue	log10_qvalue
GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	molecular_function	87	281	6	0.0213523131672598	0.0112330535829567	0.0955322939564977	23550907;23551432;23552343;23554883;23555388;23559212	0.535948774635596	0.27087671768825
GO:0006979	response to oxidative stress	biological_process	15	281	2	0.00711743772241993	0.00193673337637185	0.10100006984573	23550033;23557836	0.535948774635596	0.27087671768825
GO:0042744	hydrogen peroxide catabolic process	biological_process	15	281	2	0.00711743772241993	0.00193673337637185	0.10100006984573	23548694;23552866	0.535948774635596	0.27087671768825
GO:0006355	regulation of DNA-templated transcription	biological_process	265	281	14	0.0498220640569395	0.0342156229825694	0.10126328485398	23547716;23549702;23551077;23552349;23553095;23553493;23553574;23555843;23556238;23556937;23557439;23557926;23558815;23560723	0.535948774635596	0.27087671768825
GO:0003755	peptidyl-prolyl cis-trans isomerase activity	molecular_function	16	281	2	0.00711743772241993	0.00206584893479664	0.112766670961374	23548411;23551728	0.535948774635596	0.27087671768825
GO:0030570	pectate lyase activity	molecular_function	16	281	2	0.00711743772241993	0.00206584893479664	0.112766670961374	23550450;23556251	0.535948774635596	0.27087671768825
GO:0016887	ATP hydrolysis activity	molecular_function	203	281	11	0.0391459074733096	0.0262104583602324	0.119545966268446	23548710;23549534;23549833;23550092;23551568;23552512;23553368;23553988;23557840;23558401;23559516	0.535948774635596	0.27087671768825
GO:0022857	transmembrane transporter activity	molecular_function	273	281	14	0.0498220640569395	0.0352485474499677	0.120664995469503	23548078;23549399;23550338;23550675;23551682;23551820;23553604;23554020;23554949;23556737;23559426;23560017;23560251;23560343	0.535948774635596	0.27087671768825
GO:0000149	SNARE binding	molecular_function	17	281	2	0.00711743772241993	0.00219496449322143	0.124864647008165	23548416;23559760	0.535948774635596	0.27087671768825
GO:0005484	SNAP receptor activity	molecular_function	17	281	2	0.00711743772241993	0.00219496449322143	0.124864647008165	23548416;23559760	0.535948774635596	0.27087671768825
GO:0031201	SNARE complex	cellular_component	18	281	2	0.00711743772241993	0.00232408005164622	0.137254681628484	23548416;23559760	0.535948774635596	0.27087671768825
GO:0006629	lipid metabolic process	biological_process	37	281	3	0.0106761565836299	0.00477727566171724	0.149448625814908	23552255;23552774;23552946	0.535948774635596	0.27087671768825
GO:0012505	endomembrane system	cellular_component	19	281	2	0.00711743772241993	0.00245319561007101	0.149899857073931	23548416;23559760	0.535948774635596	0.27087671768825
GO:0005634	nucleus	cellular_component	810	281	35	0.124555160142349	0.10458360232408	0.154976131858645	23547653;23547968;23548321;23548334;23549702;23550092;23550602;23550907;23551432;23551728;23552349;23552380;23552512;23552565;23552950;23553368;23553864;23553914;23554184;23554501;23555047;23555388;23555580;23555642;23555993;23556040;23556405;23556937;23557322;23557436;23557447;23559212;23559434;23559939;23560835	0.535948774635596	0.27087671768825
GO:0000976	transcription cis-regulatory region binding	molecular_function	79	281	5	0.0177935943060498	0.0102001291155584	0.158418303160063	23547653;23552950;23555047;23556937;23560120	0.535948774635596	0.27087671768825
GO:0000923	equatorial microtubule organizing center	cellular_component	5	281	1	0.00355871886120996	0.000645577792123951	0.168753318688633	23552819	0.535948774635596	0.27087671768825
GO:0003839	gamma-glutamylcyclotransferase activity	molecular_function	5	281	1	0.00355871886120996	0.000645577792123951	0.168753318688633	23559558	0.535948774635596	0.27087671768825
GO:0004525	ribonuclease III activity	molecular_function	5	281	1	0.00355871886120996	0.000645577792123951	0.168753318688633	23555993	0.535948774635596	0.27087671768825
GO:0008810	cellulase activity	molecular_function	5	281	1	0.00355871886120996	0.000645577792123951	0.168753318688633	23550024	0.535948774635596	0.27087671768825
GO:0009062	fatty acid catabolic process	biological_process	5	281	1	0.00355871886120996	0.000645577792123951	0.168753318688633	23548334	0.535948774635596	0.27087671768825
GO:0010494	cytoplasmic stress granule	cellular_component	5	281	1	0.00355871886120996	0.000645577792123951	0.168753318688633	23548748	0.535948774635596	0.27087671768825
GO:0016075	rRNA catabolic process	biological_process	5	281	1	0.00355871886120996	0.000645577792123951	0.168753318688633	23553914	0.535948774635596	0.27087671768825
GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors	molecular_function	5	281	1	0.00355871886120996	0.000645577792123951	0.168753318688633	23548114	0.535948774635596	0.27087671768825
GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	molecular_function	5	281	1	0.00355871886120996	0.000645577792123951	0.168753318688633	23548274	0.535948774635596	0.27087671768825
GO:0017070	U6 snRNA binding	molecular_function	5	281	1	0.00355871886120996	0.000645577792123951	0.168753318688633	23559390	0.535948774635596	0.27087671768825
GO:0018580	nitronate monooxygenase activity	molecular_function	5	281	1	0.00355871886120996	0.000645577792123951	0.168753318688633	23553071	0.535948774635596	0.27087671768825
GO:0019509	obsolete L-methionine salvage from methylthioadenosine	biological_process	5	281	1	0.00355871886120996	0.000645577792123951	0.168753318688633	23547982	0.535948774635596	0.27087671768825
GO:0032786	positive regulation of DNA-templated transcription, elongation	biological_process	5	281	1	0.00355871886120996	0.000645577792123951	0.168753318688633	23554343	0.535948774635596	0.27087671768825
GO:0042274	ribosomal small subunit biogenesis	biological_process	5	281	1	0.00355871886120996	0.000645577792123951	0.168753318688633	23556772	0.535948774635596	0.27087671768825
GO:0042761	very long-chain fatty acid biosynthetic process	biological_process	5	281	1	0.00355871886120996	0.000645577792123951	0.168753318688633	23548114	0.535948774635596	0.27087671768825
GO:0042910	xenobiotic transmembrane transporter activity	molecular_function	5	281	1	0.00355871886120996	0.000645577792123951	0.168753318688633	23555915	0.535948774635596	0.27087671768825
GO:0043015	gamma-tubulin binding	molecular_function	5	281	1	0.00355871886120996	0.000645577792123951	0.168753318688633	23552819	0.535948774635596	0.27087671768825
GO:0051011	microtubule minus-end binding	molecular_function	5	281	1	0.00355871886120996	0.000645577792123951	0.168753318688633	23552819	0.535948774635596	0.27087671768825
GO:0004222	metalloendopeptidase activity	molecular_function	21	281	2	0.00711743772241993	0.00271142672692059	0.175819230406448	23550107;23555304	0.535948774635596	0.27087671768825
GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	molecular_function	21	281	2	0.00711743772241993	0.00271142672692059	0.175819230406448	23553584;23557498	0.535948774635596	0.27087671768825
GO:0000324	fungal-type vacuole	cellular_component	40	281	3	0.0106761565836299	0.00516462233699161	0.1760820267114	23551762;23553779;23553929	0.535948774635596	0.27087671768825
GO:0050660	flavin adenine dinucleotide binding	molecular_function	105	281	6	0.0213523131672598	0.013557133634603	0.181301063260861	23550264;23550271;23550482;23550728;23555410;23556085	0.535948774635596	0.27087671768825
GO:0071949	FAD binding	molecular_function	108	281	6	0.0213523131672598	0.0139444803098773	0.1979314779474	23549220;23550524;23550626;23550685;23557968;23560561	0.535948774635596	0.27087671768825
GO:0000077	DNA damage checkpoint signaling	biological_process	6	281	1	0.00355871886120996	0.000774693350548741	0.198931654276294	23552380	0.535948774635596	0.27087671768825
GO:0004435	phosphatidylinositol-4,5-bisphosphate phospholipase C activity	molecular_function	6	281	1	0.00355871886120996	0.000774693350548741	0.198931654276294	23552255	0.535948774635596	0.27087671768825
GO:0004467	long-chain fatty acid-CoA ligase activity	molecular_function	6	281	1	0.00355871886120996	0.000774693350548741	0.198931654276294	23550678	0.535948774635596	0.27087671768825
GO:0004521	RNA endonuclease activity	molecular_function	6	281	1	0.00355871886120996	0.000774693350548741	0.198931654276294	23548291	0.535948774635596	0.27087671768825
GO:0005664	nuclear origin of replication recognition complex	cellular_component	6	281	1	0.00355871886120996	0.000774693350548741	0.198931654276294	23553368	0.535948774635596	0.27087671768825
GO:0005815	microtubule organizing center	cellular_component	6	281	1	0.00355871886120996	0.000774693350548741	0.198931654276294	23559070	0.535948774635596	0.27087671768825
GO:0006066	alcohol metabolic process	biological_process	6	281	1	0.00355871886120996	0.000774693350548741	0.198931654276294	23553743	0.535948774635596	0.27087671768825
GO:0007031	peroxisome organization	biological_process	6	281	1	0.00355871886120996	0.000774693350548741	0.198931654276294	23560187	0.535948774635596	0.27087671768825
GO:0008106	alcohol dehydrogenase (NADP+) activity	molecular_function	6	281	1	0.00355871886120996	0.000774693350548741	0.198931654276294	23553743	0.535948774635596	0.27087671768825
GO:0008240	tripeptidyl-peptidase activity	molecular_function	6	281	1	0.00355871886120996	0.000774693350548741	0.198931654276294	23553466	0.535948774635596	0.27087671768825
GO:0009098	L-leucine biosynthetic process	biological_process	6	281	1	0.00355871886120996	0.000774693350548741	0.198931654276294	23557564	0.535948774635596	0.27087671768825
GO:0009408	response to heat	biological_process	6	281	1	0.00355871886120996	0.000774693350548741	0.198931654276294	23550699	0.535948774635596	0.27087671768825
GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	molecular_function	6	281	1	0.00355871886120996	0.000774693350548741	0.198931654276294	23552166	0.535948774635596	0.27087671768825
GO:0019005	SCF ubiquitin ligase complex	cellular_component	6	281	1	0.00355871886120996	0.000774693350548741	0.198931654276294	23549493	0.535948774635596	0.27087671768825
GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	biological_process	6	281	1	0.00355871886120996	0.000774693350548741	0.198931654276294	23549493	0.535948774635596	0.27087671768825
GO:0031966	mitochondrial membrane	cellular_component	6	281	1	0.00355871886120996	0.000774693350548741	0.198931654276294	23552578	0.535948774635596	0.27087671768825
GO:0032541	cortical endoplasmic reticulum	cellular_component	6	281	1	0.00355871886120996	0.000774693350548741	0.198931654276294	23556689	0.535948774635596	0.27087671768825
GO:0043967	obsolete histone H4 acetylation	biological_process	6	281	1	0.00355871886120996	0.000774693350548741	0.198931654276294	23548655	0.535948774635596	0.27087671768825
GO:0044877	protein-containing complex binding	molecular_function	6	281	1	0.00355871886120996	0.000774693350548741	0.198931654276294	23552476	0.535948774635596	0.27087671768825
GO:0048870	cell motility	biological_process	6	281	1	0.00355871886120996	0.000774693350548741	0.198931654276294	23553968	0.535948774635596	0.27087671768825
GO:0051315	attachment of mitotic spindle microtubules to kinetochore	biological_process	6	281	1	0.00355871886120996	0.000774693350548741	0.198931654276294	23552476	0.535948774635596	0.27087671768825
GO:0061608	nuclear import signal receptor activity	molecular_function	6	281	1	0.00355871886120996	0.000774693350548741	0.198931654276294	23556405	0.535948774635596	0.27087671768825
GO:0071007	U2-type catalytic step 2 spliceosome	cellular_component	6	281	1	0.00355871886120996	0.000774693350548741	0.198931654276294	23559390	0.535948774635596	0.27087671768825
GO:0000278	mitotic cell cycle	biological_process	23	281	2	0.00711743772241993	0.00296965784377017	0.20237092646362	23552819;23553864	0.535948774635596	0.27087671768825
GO:0000166	nucleotide binding	molecular_function	24	281	2	0.00711743772241993	0.00309877340219496	0.21581380802762	23550341;23550610	0.535948774635596	0.27087671768825
GO:0030246	carbohydrate binding	molecular_function	24	281	2	0.00711743772241993	0.00309877340219496	0.21581380802762	23547541;23555783	0.535948774635596	0.27087671768825
GO:0000329	fungal-type vacuole membrane	cellular_component	89	281	5	0.0177935943060498	0.0114912846998063	0.22112824247643	23549521;23551820;23552320;23554881;23554979	0.535948774635596	0.27087671768825
GO:0004657	proline dehydrogenase activity	molecular_function	7	281	1	0.00355871886120996	0.000903808908973531	0.228018126061842	23550482	0.535948774635596	0.27087671768825
GO:0005801	cis-Golgi network	cellular_component	7	281	1	0.00355871886120996	0.000903808908973531	0.228018126061842	23548560	0.535948774635596	0.27087671768825
GO:0006325	chromatin organization	biological_process	7	281	1	0.00355871886120996	0.000903808908973531	0.228018126061842	23550159	0.535948774635596	0.27087671768825
GO:0006526	L-arginine biosynthetic process	biological_process	7	281	1	0.00355871886120996	0.000903808908973531	0.228018126061842	23549349	0.535948774635596	0.27087671768825
GO:0006865	amino acid transport	biological_process	7	281	1	0.00355871886120996	0.000903808908973531	0.228018126061842	23553604	0.535948774635596	0.27087671768825
GO:0007020	microtubule nucleation	biological_process	7	281	1	0.00355871886120996	0.000903808908973531	0.228018126061842	23552819	0.535948774635596	0.27087671768825
GO:0008139	nuclear localization sequence binding	molecular_function	7	281	1	0.00355871886120996	0.000903808908973531	0.228018126061842	23556405	0.535948774635596	0.27087671768825
GO:0008199	ferric iron binding	molecular_function	7	281	1	0.00355871886120996	0.000903808908973531	0.228018126061842	23550962	0.535948774635596	0.27087671768825
GO:0008474	palmitoyl-(protein) hydrolase activity	molecular_function	7	281	1	0.00355871886120996	0.000903808908973531	0.228018126061842	23548956	0.535948774635596	0.27087671768825
GO:0009435	NAD+ biosynthetic process	biological_process	7	281	1	0.00355871886120996	0.000903808908973531	0.228018126061842	23551120	0.535948774635596	0.27087671768825
GO:0015174	basic amino acid transmembrane transporter activity	molecular_function	7	281	1	0.00355871886120996	0.000903808908973531	0.228018126061842	23552320	0.535948774635596	0.27087671768825
GO:0015802	basic amino acid transport	biological_process	7	281	1	0.00355871886120996	0.000903808908973531	0.228018126061842	23552320	0.535948774635596	0.27087671768825
GO:0016197	endosomal transport	biological_process	7	281	1	0.00355871886120996	0.000903808908973531	0.228018126061842	23557840	0.535948774635596	0.27087671768825
GO:0016236	macroautophagy	biological_process	7	281	1	0.00355871886120996	0.000903808908973531	0.228018126061842	23549521	0.535948774635596	0.27087671768825
GO:0016485	protein processing	biological_process	7	281	1	0.00355871886120996	0.000903808908973531	0.228018126061842	23550107	0.535948774635596	0.27087671768825
GO:0017183	protein histidyl modification to diphthamide	biological_process	7	281	1	0.00355871886120996	0.000903808908973531	0.228018126061842	23553158	0.535948774635596	0.27087671768825
GO:0030422	siRNA processing	biological_process	7	281	1	0.00355871886120996	0.000903808908973531	0.228018126061842	23555993	0.535948774635596	0.27087671768825
GO:0036003	obsolete positive regulation of transcription from RNA polymerase II promoter in response to stress	biological_process	7	281	1	0.00355871886120996	0.000903808908973531	0.228018126061842	23560120	0.535948774635596	0.27087671768825
GO:0042162	telomeric repeat DNA binding	molecular_function	7	281	1	0.00355871886120996	0.000903808908973531	0.228018126061842	23547853	0.535948774635596	0.27087671768825
GO:0050821	protein stabilization	biological_process	7	281	1	0.00355871886120996	0.000903808908973531	0.228018126061842	23547853	0.535948774635596	0.27087671768825
GO:0051225	spindle assembly	biological_process	7	281	1	0.00355871886120996	0.000903808908973531	0.228018126061842	23552819	0.535948774635596	0.27087671768825
GO:0097176	epoxide metabolic process	biological_process	7	281	1	0.00355871886120996	0.000903808908973531	0.228018126061842	23551101	0.535948774635596	0.27087671768825
GO:1990961	xenobiotic detoxification by transmembrane export across the plasma membrane	biological_process	7	281	1	0.00355871886120996	0.000903808908973531	0.228018126061842	23555915	0.535948774635596	0.27087671768825
GO:0004499	N,N-dimethylaniline monooxygenase activity	molecular_function	25	281	2	0.00711743772241993	0.00322788896061975	0.229334281216962	23550728;23556085	0.535948774635596	0.27087671768825
GO:0006874	intracellular calcium ion homeostasis	biological_process	25	281	2	0.00711743772241993	0.00322788896061975	0.229334281216962	23548710;23549833	0.535948774635596	0.27087671768825
GO:0003676	nucleic acid binding	molecular_function	91	281	5	0.0177935943060498	0.0117495158166559	0.234500440602796	23547968;23553931;23554173;23556745;23560285	0.535948774635596	0.27087671768825
GO:0005886	plasma membrane	cellular_component	236	281	11	0.0391459074733096	0.0304712717882505	0.237968194324974	23548416;23549205;23550107;23550678;23551762;23553779;23553929;23553968;23555504;23557789;23559828	0.535948774635596	0.27087671768825
GO:0006508	proteolysis	biological_process	139	281	7	0.0249110320284698	0.0179470626210458	0.240149622913711	23548546;23553466;23555058;23555304;23556338;23557065;23557991	0.535948774635596	0.27087671768825
GO:0005351	carbohydrate:proton symporter activity	molecular_function	92	281	5	0.0177935943060498	0.0118786313750807	0.241271228015765	23549153;23550554;23552997;23553372;23554656	0.535948774635596	0.27087671768825
GO:0008643	carbohydrate transport	biological_process	92	281	5	0.0177935943060498	0.0118786313750807	0.241271228015765	23549153;23550554;23552997;23553372;23554656	0.535948774635596	0.27087671768825
GO:0004252	serine-type endopeptidase activity	molecular_function	48	281	3	0.0106761565836299	0.00619754680438993	0.252208161348838	23548546;23553466;23556338	0.535948774635596	0.27087671768825
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	biological_process	8	281	1	0.00355871886120996	0.00103292446739832	0.256052102099142	23556856	0.535948774635596	0.27087671768825
GO:0000922	spindle pole	cellular_component	8	281	1	0.00355871886120996	0.00103292446739832	0.256052102099142	23552819	0.535948774635596	0.27087671768825
GO:0004096	catalase activity	molecular_function	8	281	1	0.00355871886120996	0.00103292446739832	0.256052102099142	23552866	0.535948774635596	0.27087671768825
GO:0004300	enoyl-CoA hydratase activity	molecular_function	8	281	1	0.00355871886120996	0.00103292446739832	0.256052102099142	23550564	0.535948774635596	0.27087671768825
GO:0004301	epoxide hydrolase activity	molecular_function	8	281	1	0.00355871886120996	0.00103292446739832	0.256052102099142	23551101	0.535948774635596	0.27087671768825
GO:0008131	primary methylamine oxidase activity	molecular_function	8	281	1	0.00355871886120996	0.00103292446739832	0.256052102099142	23549662	0.535948774635596	0.27087671768825
GO:0008195	phosphatidate phosphatase activity	molecular_function	8	281	1	0.00355871886120996	0.00103292446739832	0.256052102099142	23548334	0.535948774635596	0.27087671768825
GO:0008299	isoprenoid biosynthetic process	biological_process	8	281	1	0.00355871886120996	0.00103292446739832	0.256052102099142	23556658	0.535948774635596	0.27087671768825
GO:0009308	amine metabolic process	biological_process	8	281	1	0.00355871886120996	0.00103292446739832	0.256052102099142	23549662	0.535948774635596	0.27087671768825
GO:0031122	cytoplasmic microtubule organization	biological_process	8	281	1	0.00355871886120996	0.00103292446739832	0.256052102099142	23552819	0.535948774635596	0.27087671768825
GO:0046873	metal ion transmembrane transporter activity	molecular_function	8	281	1	0.00355871886120996	0.00103292446739832	0.256052102099142	23548348	0.535948774635596	0.27087671768825
GO:0048015	phosphatidylinositol-mediated signaling	biological_process	8	281	1	0.00355871886120996	0.00103292446739832	0.256052102099142	23552255	0.535948774635596	0.27087671768825
GO:0051085	obsolete chaperone cofactor-dependent protein refolding	biological_process	8	281	1	0.00355871886120996	0.00103292446739832	0.256052102099142	23552326	0.535948774635596	0.27087671768825
GO:0005576	extracellular region	cellular_component	71	281	4	0.0142348754448399	0.0091672046481601	0.256572047666324	23547577;23550024;23554795;23556082	0.535948774635596	0.27087671768825
GO:0008422	beta-glucosidase activity	molecular_function	28	281	2	0.00711743772241993	0.00361523563589413	0.270136761860248	23550467;23550721	0.535948774635596	0.27087671768825
GO:0003723	RNA binding	molecular_function	219	281	10	0.0355871886120996	0.0282763072950291	0.27224359561315	23548291;23548748;23551728;23553914;23555374;23555580;23555993;23556772;23556791;23556856	0.535948774635596	0.27087671768825
GO:0004185	serine-type carboxypeptidase activity	molecular_function	9	281	1	0.00355871886120996	0.00116204002582311	0.283071535899082	23557065	0.535948774635596	0.27087671768825
GO:0004693	cyclin-dependent protein serine/threonine kinase activity	molecular_function	9	281	1	0.00355871886120996	0.00116204002582311	0.283071535899082	23554501	0.535948774635596	0.27087671768825
GO:0004842	ubiquitin-protein transferase activity	molecular_function	9	281	1	0.00355871886120996	0.00116204002582311	0.283071535899082	23553559	0.535948774635596	0.27087671768825
GO:0005675	transcription factor TFIIH holo complex	cellular_component	9	281	1	0.00355871886120996	0.00116204002582311	0.283071535899082	23554501	0.535948774635596	0.27087671768825
GO:0005847	mRNA cleavage and polyadenylation specificity factor complex	cellular_component	9	281	1	0.00355871886120996	0.00116204002582311	0.283071535899082	23548291	0.535948774635596	0.27087671768825
GO:0006520	amino acid metabolic process	biological_process	9	281	1	0.00355871886120996	0.00116204002582311	0.283071535899082	23550705	0.535948774635596	0.27087671768825
GO:0006559	L-phenylalanine catabolic process	biological_process	9	281	1	0.00355871886120996	0.00116204002582311	0.283071535899082	23556270	0.535948774635596	0.27087671768825
GO:0007155	cell adhesion	biological_process	9	281	1	0.00355871886120996	0.00116204002582311	0.283071535899082	23547541	0.535948774635596	0.27087671768825
GO:0015140	malate transmembrane transporter activity	molecular_function	9	281	1	0.00355871886120996	0.00116204002582311	0.283071535899082	23550363	0.535948774635596	0.27087671768825
GO:0016706	2-oxoglutarate-dependent dioxygenase activity	molecular_function	9	281	1	0.00355871886120996	0.00116204002582311	0.283071535899082	23554528	0.535948774635596	0.27087671768825
GO:0046513	ceramide biosynthetic process	biological_process	9	281	1	0.00355871886120996	0.00116204002582311	0.283071535899082	23557283	0.535948774635596	0.27087671768825
GO:0071423	malate transmembrane transport	biological_process	9	281	1	0.00355871886120996	0.00116204002582311	0.283071535899082	23550363	0.535948774635596	0.27087671768825
GO:0090575	RNA polymerase II transcription regulator complex	cellular_component	9	281	1	0.00355871886120996	0.00116204002582311	0.283071535899082	23560120	0.535948774635596	0.27087671768825
GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	30	281	2	0.00711743772241993	0.00387346675274371	0.297340899408283	23551432;23560120	0.541675755605317	0.266260602187318
GO:0005615	obsolete extracellular space	cellular_component	30	281	2	0.00711743772241993	0.00387346675274371	0.297340899408283	23556338;23557991	0.541675755605317	0.266260602187318
GO:0000271	polysaccharide biosynthetic process	biological_process	10	281	1	0.00355871886120996	0.0012911555842479	0.309113017079584	23553677	0.541675755605317	0.266260602187318
GO:0000974	Prp19 complex	cellular_component	10	281	1	0.00355871886120996	0.0012911555842479	0.309113017079584	23559390	0.541675755605317	0.266260602187318
GO:0006032	chitin catabolic process	biological_process	10	281	1	0.00355871886120996	0.0012911555842479	0.309113017079584	23556082	0.541675755605317	0.266260602187318
GO:0006812	monoatomic cation transport	biological_process	10	281	1	0.00355871886120996	0.0012911555842479	0.309113017079584	23558401	0.541675755605317	0.266260602187318
GO:0006896	Golgi to vacuole transport	biological_process	10	281	1	0.00355871886120996	0.0012911555842479	0.309113017079584	23559760	0.541675755605317	0.266260602187318
GO:0007059	chromosome segregation	biological_process	10	281	1	0.00355871886120996	0.0012911555842479	0.309113017079584	23548972	0.541675755605317	0.266260602187318
GO:0017025	TBP-class protein binding	molecular_function	10	281	1	0.00355871886120996	0.0012911555842479	0.309113017079584	23550159	0.541675755605317	0.266260602187318
GO:0030001	metal ion transport	biological_process	10	281	1	0.00355871886120996	0.0012911555842479	0.309113017079584	23548348	0.541675755605317	0.266260602187318
